Country,Status,Verified,Date,Center ID,Center,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,Prefecture,Adm2 ID,Sous Prefecture,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info
Guinea,,Y,01/01/2002,HM0162,Yékherakhidé,4,,,,,,,,,,,,,,,,Boké,,Fria,,Tormelin,"Doumbou Kounssy (Yékéiakidé, Kaleya Yékéiakidé)",10.2985001,-13.7959003,,,,Geolocated to village level - Kaleya Yékéiakidé,"https://www.google.com/maps/place/10%C2%B017%2754.6%22N+13%C2%B047%2745.2%22W/@10.2985,-13.7958889,3920m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0161,Tormelin,Health Center,,,,,,,,,,,,,,,,Boké,,Fria,,Tormelin,Tormelin (Toromélé) Centre,10.2934999,-13.7217999,,,,Geolocated to village level,"https://www.google.com/maps/place/10%C2%B017%2736.6%22N+13%C2%B043%2718.5%22W/@10.2934999,-13.7217999,3919m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0055,Poste Santé Foulamory,Poste Santé,,GOV,,,,,,,,,,,,,,Boké,,Gaoual,,Foulamory,Foula Mori,12.1604996,-13.8402004,,,,,
Guinea,,Y,01/01/2002,HM0054,Poste Santé Kithiar,Poste Santé,,,,,,,,,,,,,,,,Boké,,Gaoual,,Foulamory,Kithiar,12.1791,-13.6865997,,,,Geolocated to village level,"https://www.google.com/maps/place/12%C2%B010%2744.8%22N+13%C2%B041%2711.8%22W/@12.1791,-13.6865997,2036m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0052,Hôpital Préfectoral Gaoual,Hôpital,,GOV,,,,,,,,,,,,,,Boké,,Gaoual,,Gaoual,Gaoual,11.7621002,-13.2004004,,,,In June the only ambulance of the hospital was broken and the cost for fixing it was too high (25 milion of guinean franc - 3600 dollars),http://www.agpguinee.com/fichiers/blog12.php?langue=fr&type=rub2&code=calb11768
Guinea,,Y,01/01/2002,HM0053,Centre de Santé Gaoual,CSU,,GOV,,,,,,,,,,,,,,Boké,,Gaoual,,Gaoual,Gaoual Centre,11.7568998,-13.1999998,N. 24 ,,,,"https://www.google.com/maps/place/11%C2%B045%2724.8%22N+13%C2%B012%2700.0%22W/@11.7568998,-13.1999998,959m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0050,Poste Santé Kakony,Poste Santé,,GOV,,,,,,,,,,,,,,Boké,,Gaoual,,Kakony,Kakony,11.3116999,-13.1750002,,,,Geolocated to village level,http://www.openstreetmap.org/node/2520253414
Guinea,,N,01/01/2002,HM0051,Sinthiou-Wara,4,,,,,,,,,,,,,,,,Boké,,Gaoual,,Kakony,Sinthiou-Wara,11.4202995,-13.0902004,,,,Geolocated to village level,"https://www.google.com/maps/place/11%C2%B025%2713.1%22N+13%C2%B005%2724.7%22W/@11.4202995,-13.0902004,481m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0043,Boukouna,4,,,,,,,,,,,,,,,,Boké,,Gaoual,,Kounsitel ,Boukouna,12.0446997,-12.8796997,,,,Geolocated to village level,http://www.openstreetmap.org/search?query=boukouna#map=12/12.0437/-12.8827&layers=HN
Guinea,,Y,01/01/2002,HM0044,Boki,4,,,,,,,,,,,,,,,,Boké,,Gaoual,,Kounsitel ,Tiekere,12.0717001,-12.8726997,,,,Geolocated to village level - Tiekere.,"https://www.google.com/maps/place/12%C2%B004%2718.1%22N+12%C2%B052%2721.7%22W/@12.0683701,-12.8752786,2014m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0980,Menienkouré,4,,,,,,,,,,,,,,,,Boké,,Gaoual,,Malanta,Magnienkouré,11.6667004,-12.7978001,,,,,
Guinea,Open,Y,01/01/2002,HM0042,Poste Santé Malanta,Poste Santé,,GOV,,,,,,,,,,,,,,Boké,,Gaoual,,Malanta,Malanta,11.4849005,-12.8262997,,,,Geolocated to Village level.,http://www.openstreetmap.org/node/2520253416
Guinea,Open,Y,01/01/2002,HM0041,Poste Santé Touba,Poste Santé,,GOV,,,,,,,,,,,,,,Boké,,Gaoual,,Touba,Touba,11.6011,-13.0291004,,,,Geolocated to town level.,"https://www.google.com/maps/place/11%C2%B036%2704.0%22N+13%C2%B001%2744.8%22W/@11.6011,-13.0291004,3901m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,N,01/01/2002,HM0040,Horé-Bendia,4,,,,,,,,,,,,,,,,Boké,,Gaoual,,Wendou M'Bour,Horé Bendia,11.5775003,-13.7656002,,,,"Geolocated to just outside an unlisted village within the area of Dongora, which is 25 km from Wendou M'Borou. 10/10/2014 - Horé Bendia is a mine village there.","https://www.google.com/maps/place/11%C2%B034%2739.0%22N+13%C2%B045%2756.2%22W/@11.5775,-13.7656111,976m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,N,01/01/2002,HM0039,Barkèrè,,,,,,,,,,,,,,,,,Boké,,Gaoual,,"Wendou M'bour (Deliganjan, Sangaréyah)",Barkèrè,11.4442997,-13.5913,BARKERE ECOLE PRIMAIRE,,,"This may be a clinic run from the local school? Impossible to confirm that these coordinates are specifically for the town of Barkèrè (as the town is not marked on OSM or Google Maps), but are definitely within the region of the sous-prefecture.","http://www.srp-guinee.org/download/dsrp2/strategies-regionales-2/dsrp2-mamou-12-2006.pdf, http://www.openstreetmap.org/search?query=11.4442997%09-13.5913#map=15/11.4443/-13.5913&layers=HN"
Guinea,,N,01/01/2002,HM0038,Maouba,4,,,,,,,,,,,,,,,,Boké,,Gaoual,,Wendou M'bour (Deliganjan),Maouba,11.4132996,-13.7076998,,,,"Impossible to confirm that these coordinates are specifically for the 
town of Maouba (as the town is not marked on OSM or Google Maps), but are definitely within the region of the sous-prefecture.",
Guinea,,Y,01/01/2002,HM0037,Poste Santé Wendou M'Bour,Poste Santé,,GOV,,,,,,,,,,,,,,Boké,,Gaoual,,Wendou M'bour Centre,Wendou M'Bour,11.4343004,-13.8768997,,,,Geolocated to village level,"https://www.google.com/maps/place/11%C2%B026%2703.5%22N+13%C2%B052%2736.8%22W/@11.4343004,-13.8768997,2038m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,N,01/01/2002,HM0049,Karmafassa,4,,,,,,,,,,,,,,,,Boké,,Gaoual ,,Kakony,Karmafassa,11.1536999,-13.1746998,,,,"Impossible to confirm that these coordinates are specifically for the 
town of Karmafassa (as the town is not marked on OSM or Google Maps), but are definitely within the region of the sous-prefecture.","https://www.google.com/maps/place/11%C2%B009%2713.3%22N+13%C2%B010%2728.9%22W/@11.1536944,-13.1746944,964m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0046,Dombiadji,4,,,,,,,,,,,,,,,,Boké,,Gaoual ,,Koumbia,Dombiadji,12.0073004,-13.5015001,,,,Geolocated to village level,"https://www.google.com/maps/place/12%C2%B000%2726.3%22N+13%C2%B030%2705.4%22W/@12.0073004,-13.5015001,961m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0047,Poste Santé Koumbia,Poste Santé,,GOV,,,,,,,,,,,,,,Boké,,Gaoual ,,Koumbia,Koumbia,11.7777004,-13.4926004,,,,Geolocated to town level ,"https://www.google.com/maps/place/11%C2%B046%2739.7%22N+13%C2%B029%2733.4%22W/@11.7777004,-13.4926004,255m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,N,01/01/2002,HM0048,Pety,4,,,,,,,,,,,,,,,,Boké,,Gaoual ,,Koumbia,Petty,11.6002998,-13.5465002,,,,"The coordinates listed are for a location that is 4 hours away from Pety village, which is located at: 10.9514102,-12.407039  However, this Pety (Petty) village is not located within Boké and therefore maybe a different location with the same name. These coordinates are for a location very close to Koumbia.","https://www.google.com/maps/place/Pety,+Guinea/@10.9514102,-12.407039,964m/data=!3m1!1e3!4m2!3m1!1s0xefdc84cd3d03091:0x9e0c94a0c02f0a71"
Guinea,,N,01/01/2002,HM0045,Poste Santé Kounsitel,Poste Santé,,GOV,,,,,,,,,,,,,,Boké,,Gaoual ,,Kounsitel ,Kounsitel,11.8063002,-13.0754004,,,,Geolocated to village level.  There is a discrepancy between where Google Maps think Kounsitel is and where OSM thinks it is.  These coordinates match OSM's Kounsitel,"https://www.google.com/maps/place/11%C2%B048%2722.7%22N+13%C2%B004%2731.4%22W/@11.8063002,-13.0754004,962m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0213,Guingan,Health Center,,,,,,,,,,,,,,,,Boké,,Koundara,,Enisian,Guingan,12.3872995,-12.9619999,,,,,"https://www.google.it/maps/place/12%C2%B023%2714.3%22N+12%C2%B057%2743.2%22W/@12.3872995,-12.9619999,774m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en, http://www.openstreetmap.org/search?query=12.3872995%09-12.9619999#map=11/12.3873/-12.9618&layers=H"
Guinea,,Y,01/01/2002,HM0214,Kiffaya,4,,,,,,,,,,,,,,,,Boké,,Koundara,,Guingan,Kifaya,12.1774998,-13.0657997,,,,,"https://www.google.it/maps/place/12%C2%B010%2739.0%22N+13%C2%B003%2756.9%22W/@12.1774998,-13.0657997,3100m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,Y,01/01/2002,HM0211,Kamaby 2,Health Center,,,,,,,,,,,,,,,,Boké,,Koundara,,Kamaby,Kamaby,12.3978996,-13.4082003,,,,,"https://www.google.it/maps/place/12%C2%B023%2752.4%22N+13%C2%B024%2729.5%22W/@12.3978996,-13.4082003,774m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,Y,01/01/2002,HM0212,Sinthian-Pathé,3,,,,,,,,,,,,,,,,Boké,,Koundara,,Kamaby,Sare Pate,12.3757,-13.3334999,,,,,"https://www.google.it/maps/place/12%C2%B022%2732.5%22N+13%C2%B020%2700.6%22W/@12.3757,-13.3334999,774m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,N,01/01/2002,HM0835,Mangaba,4,,,,,,,,,,,,,,,,Boké,,Koundara,,Koundara Centre,Mangaba,12.4561005,-13.2615995,,,,geoloc - small town nr Koundara - cannot find name,
Guinea,,Y,01/01/2002,HM0209,Centre Hospitalier,Hospital,,GOV,,,,,,,,,,,,,,Boké,,Koundara,,Koundara-Centre,Koundara,12.4917002,-13.2992001,,,,,"https://www.google.it/maps/place/12%C2%B029%2730.1%22N+13%C2%B017%2757.1%22W/@12.4917002,-13.2992001,773m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,Y,01/01/2002,HM0210,Mosquée (Koundara) Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Boké,,Koundara,,Koundara-Centre,Koundara,12.4861002,-13.2961998,,,,Geolocated to town level,"https://www.google.it/maps/place/12%C2%B029%2710.0%22N+13%C2%B017%2746.3%22W/@12.4861002,-13.2961998,773m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,Y,01/01/2002,HM0208,Missirah,4,,,,,,,,,,,,,,,,Boké,,Koundara,,Sambailo,Missira,12.6218996,-13.6897001,,,,,"https://www.google.it/maps/place/12%C2%B037%2718.8%22N+13%C2%B041%2722.9%22W/@12.6218996,-13.6897001,773m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,Y,01/01/2002,HM0207,Sambaldé,Health Centre,,,,,,,,,,,,,,,,Boké,,Koundara,,Sambailo,Sambaldé,12.5077,-13.3682003,,,,Possibly dirt tracks to this village which is close to Koudara Town.,"https://www.google.it/maps/place/12%C2%B030%2727.7%22N+13%C2%B022%2705.5%22W/@12.5077,-13.3682003,3092m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en, http://www.openstreetmap.org/search?query=12.5077%09-13.3682003#map=14/12.4993/-13.3656&layers=H"
Guinea,,Y,01/01/2002,HM0205,Termessè,Health Center,,,,,,,,,,,,,,,,Boké,,Koundara,,Termesse,Termessè,12.3177004,-12.7869997,,,,,http://www.openstreetmap.org/node/2520267165
Guinea,,Y,01/01/2002,HM0204,Youkounkoun,Health Center,,,,,,,,,,,,,,,,Boké,,Koundara,,Youkounkoun,Youkounkoun,12.5337,-13.1209002,,,,,http://www.openstreetmap.org/search?query=12.5337%09-13.1209002#map=12/12.5337/-13.1209&layers=H
Guinea,,Y,01/01/2002,HM0206,Saréboïdo Centre de Santé,3 - Health Center,HIV testing,GOV,,,,,,,,,,,,,,Boké,,Koundara ,,Saréboido,SaréBoïdo,12.4033003,-13.5292997,,,,Geolocated to town level,http://www.openstreetmap.org/search?query=12.4033003%09-13.5292997#map=14/12.4033/-13.5293&layers=H
Guinea,,Y,,GN-STF112,Cabinets Dentaires,Dentist,Dentistry,,,,,,,,,,,,,,,Boké,,,,,,10.931813,-14.295487,"Bagataye, Boke",,,Geolocated to city level (Boke),http://www.goafricaonline.com/21311-cabinet-soins-dentaires-dentistes-kamsar-guinee
Guinea,Closed –> notes,Y,,GN-STF011,Clinique Ambroise Paré,Hospital,,,beds,"surgery, ultrasound",,,,,,,,,,,,Conakry,,Conakry,,Dixinn,Conakry,9.527925,-13.688356,BP 1042 Conakry Guinea,http://www.cliniqueambroisepare.com/,,10 Octobre: suspendre momentanément toutes les activités médicalesconsidered the best hospital in Conakry,http://www.cliniqueambroisepare.com/
Guinea,,,,GN-STF009,Clinique Pasteur,Clinic w/ emergency services & overnight beds,Cardiology,,,,,,,,,,,,,,,Conakry,,Conakry,,Dixinn,Conakry,9.5065887,-13.7174345,"Rue KA 011 5th Blvd, Conakry, Guinea",,,,OSM
Guinea,,Y-Romy,,GN-STF093,YR Manufactury LTD,Medical Equipment & Supplies,,,,,,,,,,,,,,,,Conakry,,Conakry,,Dixinn,Conakry,9.5342197,-13.6881277,"off Corniche Nord, next to Hopital Ambroise Pare",,http://www.openstreetmap.org/node/481374362#map=14/9.5342/-13.6881,,
Guinea,,,,GN-STF008,Neuve,Medical Center,,,,,,,,,,,,,,,,Conakry,,Conakry,,Kaloum,Conakry,9.5091668,-13.712222,Manquepas Kaloum,,,,http://laminegui.unblog.fr/category/adresses-et-renseignements/
Guinea,Open,Y-Romy,17/05/2013,HM1070,Clinique Ambroise Pare,Pharmacie Manquepas,"General Medicine, Pediatrics, Gynecology & Obstetrics, Cardiology, Gastroenterology, ENT, Opthalmology, General Surgery, Urology, Trauma, Dermatology, Diabetologie, Pneumonology, Psychology & Psychiatry, Traditional Chinese Medicine",,,,,,,,,,,,,,,Conakry,,Dixinn,,Camayenne,Conakry,9.5342197,-13.6881277,"Route Donka, Residence 2000;
Corniche nord; BP 1042",http://www.cliniqueambroisepare.com/,http://www.openstreetmap.org/node/3054722433,,http://gule-sider.cybo.com/GN/forecariah/urologer/
Guinea,,N,06/10/2014,GN-STF087,Centre National de Transfusion de Sang,Blood Transfusion Center,,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Camayenne,9.537468,-13.6837441,"Rue DI 261, off Route de Donka",http://photos.state.gov/libraries/guinea/231771/PDFs/conakryclinicsmap.pdf,,,http://photos.state.gov/libraries/guinea/231771/PDFs/conakryclinicsmap.pdf
Guinea,,Y,,HM1060,Donka,,Neuro-Surgeon Specialist,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Camayenne, 9.5342197,-13.6881277,Camayenne,,,,http://photos.state.gov/libraries/guinea/231771/PDFs/localclinicshospitalsandhealthproviders.pdf
Guinea,,N,,HM1052,Hafia minière FMG,,"General health care, specialized care for persons with HIV/AIDS",,,,,,,,,,,,,,,Conakry,BP 34,Dixinn,,Dixinn,Camayenne,"9.611940, ",-13.612045,Quartier Hafia Minière,http://www.plateforme-elsa.org/structure/fmg/,,,
Guinea,,Y,25/09/2014,GN-STF002,Cabinet et Pharmacie Veterinaire,Clinique vétérinaire,,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Conakry,9.551126,-13.672385,"Miniére, Dixinn, BP 3982",,http://www.openstreetmap.org/node/3114220414,,http://www.goafricaonline.com/
Guinea,Open,Y,01/01/2002,HM1011,Centre De Santé Dixinn,3,,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Dixin Centre,9.5477304,-13.6714001,,,,,"https://www.google.com.sl/maps/place/9%C2%B032'51.8%22N+13%C2%B040'17.0%22W/@9.5477304,-13.6714001,196m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,Open,,01/01/2002,HM1012,Centre De Santé Hafia I ,Health Center,,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Hafia,9.5623198,-13.6589003,,,,,
Guinea,,,01/01/2002,HM1014,Poste De Santé,3,,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Hafia,9.5615196,-13.6528997,,,,,
Guinea,,,01/01/2002,HM1013,Poste De Santé Hafia Ii,4,,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Hafia,9.5670795,-13.6562996,,,,,
Guinea,,,01/01/2002,HM1015,Poste De Santé Hafia Mosquée,4,,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Hafia,9.5582895,-13.6548996,,,,,
Guinea,,Y,10/10/2014,GN-STF025,CMC Minière,Centre Medical Communal,HIV testing,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Hafia Minière,9.5623198,-13.6589003,657 55 76 01,,,Geolocated to the quarter of the city,"http://www.cnlsguineeconakry.org/index.php?option=com_content&view=article&id=281&Itemid=316, http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html"
Guinea,,Y,,HM1053,Université Gamal,University,HIV testing,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Landreya,9.544444,-13.676389,,,,,
Guinea,Open,,01/01/2002,HM1010,Centre De Santé Maciré,Health Center (HIV?),HIV testing,,,,,,,,,,,,,,,Conakry,,Dixinn,,Dixinn,Maciré,9.5501099,-13.6653996,Maciré,,,,
Guinea,Open,Y,06/10/2014,GuiDon,Hopital National Donka,Hospital (1),"ETC, Triage, CNTS- National center for blood transfusion",MSF,60,Emergency radiology unit,130,,,,,,,,,01.04.2014,-,Conakry,,Dixinn,,Donka,Donka,9.53628,-13.68291,"Donka, BP 834",,http://www.openstreetmap.org/node/1407326153,Public (teaching) hospital,"https://www.internationalsos.com/ebola/index.cfm?content_id=395&language_id=ENG http://www.who.int/features/2014/ebola-healthcare-guinea/en/ http://www.msf.org/article/msf-strengthens-response-guinea-ebola-outbreak http://www.doctorswithoutborders.org/news-stories/field-news/msf-continues-ebola-response-guinea-and-liberia http://msf.fr/sites/msf.fr/files/images/Rubriques%20du%20site/Actualit%C3%A9s/ebola/140826_carte%20Ebola%20activites%20MSF.jpg; WHO data ,  http://gule-sider.cybo.com/GN/forecariah/urologer/?p=2"
Guinea,,Y,,HM1051,AGBEF Camayenne,,"Sexual and reproductive health, HIV testing",,,,,,,,,,,,,,,Conakry,BP 1471,Dixinn,,Guinea,Camayenne,"9.535719, ",-13.689270,"Sis au quartier Camayenne, Port Secteur 2, Batiment No 154",http://www.ippf.org/our-work/where-we-work/africa/guinea-conakry,,,
Guinea,,,06/10/2014,GN-STF098,French Embassy,General Practice,,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Almamya,9.5092,-13.7123,French Embassy B.P : 373 et 570,,,,"http://www.allianzworldwidecare.com/hospital-doctor-and-health-practitioner-finder?PROVTYPE=PRACTITIONERS&TRANS=Doctors%20and%20Health%20Practitioners%20in%20Conakry,%20Guinea&CON=Africa&COUNTRY=Guinea&CITY=Conakry&choice=en"
Guinea,,,01/01/2002,HM1020,Centre De Santé De Boom,3,,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Boom Island,9.4707003,-13.8311996,Iles de Boom,,,,
Guinea,Open,Y,01/01/2002,HM1017,Centre De Santé De Boulbinet,Health Center,HIV testing,,,,"2 physicians, 3 midwives, 5 nurses",,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Boulbinet,9.5081196,-13.7160997,,,,,http://epivacplus.org/sites/default/files/MRO_Them7_BARRY.pdf
Guinea,Open,Y,03/10/2014,MOH001,Centre de santé Kassa,,,GOV,,,"1 midwife, 2 nurses",,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Cité de Kassa,9.4770211,-13.7478538,Iles de Los,,,Excel file from MOH,"MOH, http://epivacplus.org/sites/default/files/MRO_Them7_BARRY.pdf"
Guinea,Open,N,08/03/2014,GN-STF069,Centre de santé mère et enfant de Coronthie,Health Clinic,Mother & Child,GOV,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Coronthie,9.5091668,-13.712222,Coronthie,,,Opened March 8th - same as GN-STF068?,http://www.ambafrance-gn.org/Inauguration-le-8-mars-du-Centre
Guinea,,,01/01/2002,HM1021,Centre De Santé De Fotoba,3,,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Fotoba,9.5056801,-13.8025999,,,,,
Guinea,Open,N,20/09/2014,GN-STF068,Centre Medico Communal Bernard Kouchner,Health Clinic,Women and Children,GOV,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Kaloum,9.5091668,-13.712222,"Coronthie (Conakry), Kaloum",,,Opened September 10th - same as GN-STF069?,http://conakrylemag.com/centre-medico-communal-cmc-bernard-kouchner-a-coronthie/
Guinea,,,14/10/2014,GN-STF100,Clinique Maawah de Sans fil Kaloum,,,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Kaloum,9.509061,-13.7103123,,,,,
Guinea,,,01/01/2002,HM1022,Centre De Santé De Room,3,,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Kassa,9.4639301,-13.7915001,"Roum, Sorro ?",,,,
Guinea,,N,,HM1054,Institut National de Santé Publique (INSP) à côté du centre culturel Franco Guinéen,,HIV testing,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,"Koleya (Coleya, Coléah)",9.534399,-13.673951,,,,Geolocated to area.,"https://www.google.com.sl/maps/place/Koleya,+Conakry,+Guinea/@9.5343829,-13.6739533,498m/data=!3m1!1e3!4m2!3m1!1s0xf1cd12c2b399f53:0x468bab98b79a72f5?hl=en"
Guinea,Open,N,01/01/2002,HM1018,Centre De Santé De Kouléwondy,Health Center,HIV testing,,,,"3 physicians, 4 midwives, 7 nurses",,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Koulewondy,9.5092802,-13.7056999,,,,,http://epivacplus.org/sites/default/files/MRO_Them7_BARRY.pdf
Guinea,,N,06/10/2014,GN-STF085,Cabinet Medical Dr Brigith Accar,Clinic,,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Manquepas,9.50749,-13.71167,"4e Avenue, Manquepas, Kaloum, BP 948",,,,http://www.goafricaonline.com/21356-dr-brigith-accar-cabinet-medical-conakry-guinee
Guinea,Open,N,03/10/2014,MOH002,Centre de santé Port,Health Clinic,,Gov,,,"2 physicians, 2 midwives, 4 nurses",,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Port de Boussoura?,9.544438,-13.66006,Port de Boussoura?,,,Uncertain which Port in Conakry,"MOH, http://epivacplus.org/sites/default/files/MRO_Them7_BARRY.pdf"
Guinea,,,06/10/2014,GN-STF092,SES / Equitech,medical-materiels-equipements,,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Sandervalia,9.5091668,-13.712222," 4,EME AVE (4th Avenue)",,,,"http://www.yellowpagesofafrica.com/companies/Guinea/telecommunications-telephonie/
http://www.tumbuctu.com/index.php?option=com_business&controller=business&view=businessdetails&bid=250216&Itemid=82
http://www.tumbuctu.com/index.php?option=com_business&controller=business&view=businessdetails&bid=262662&Itemid=82"
Guinea,,Y-Romy,,HM1072,Clinique Ophtalmologique Bartimee,,,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Tombo Island, 9.5171253,-13.6999235,BP 2003,,http://www.openstreetmap.org/node/27565062#map=11/9.5172/-13.6999,,http://gule-sider.cybo.com/GN/forecariah/urologer/
Guinea,,Y,2012,HM1019,Hôpital National Ignace Deen,Hospital,"Dentistry, Pathology, HIV testing",,486,,134 physicians,,,,,morgue,,,,,,Conakry,,Kaloum,,Kaloum,Tombo Island,9.5084801,-13.7054996,9th Blvd. (Corniche Sud & Le Roche,,,"Hospital went thru a MAJOR sterilization process last year (See FB page); listed as Centre Hospitalier Universitaire because it is a teaching hospital. According to the Guinea Press Agency, blackouts and lack of water are not uncommon, and some of the medical equipments are quite old
","http://www.allianzworldwidecare.com/hospital-doctor-and-health-practitioner-finder/?choice=en&TRANS=Hospitals-in-Conakry,-Guinea&CON=Africa&COUNTRY=Guinea&CITY=Conakry&PROVTYPE=HOSPITALS , http://guinee-hopitaux.blogspot.ca/p/chu-ignace-deen.html,  http://photos.state.gov/libraries/guinea/231771/PDFs/localclinicshospitalsandhealthproviders.pdf
http://www.agpguinee.com/fichiers/livre.php?pseudo=rub17&langue=fr&code=calb12011&num=687"
Guinea,,Y,,GN-STF071,Labo CHU Donka,Lab,HIV testing,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Tombo Island,9.5068,-13.705,,,,,http://www.cnlsguineeconakry.org/index.php?option=com_content&view=article&id=281&Itemid=316
Guinea,,Y,,HM1062,Ministry of agriculture and animal production,,Veterinarian,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Tombo Island,9.5171253,-13.6999235,Almamya (downtown),,,,http://photos.state.gov/libraries/guinea/231771/PDFs/localclinicshospitalsandhealthproviders.pdf
Guinea,,Y,,HM1065,Pharmacie Amar,,Pharmacie,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Tombo Island,9.5076115,-13.7139827,Boulevard Diallo Telly,,,,http://photos.state.gov/libraries/guinea/231771/PDFs/conakryclinicsmap.pdf
Guinea,,Y,,HM1063,Pharmacie Le Diamant,,Optician,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Tombo Island,9.5171253,-13.6999235,Cameroun,,,,
Guinea,,Y,,HM1064,Pharmacie Manquepas,Pharmacy,Pharmacie,,,,,,,,,,,,,,,Conakry,,Kaloum,,Kaloum,Tombo Island,9.5081378,-13.7167614,BP 636 - 4th Avenue,,,,http://www.societeguinee.com/en/sectors?sobi2Task=sobi2Details&sobi2Id=1860
Guinea,,Y,08/12/2011,HM1057,Polyclinic Fei-Tsoei,Hospital/Clinic,"Dentistry, Pediatrics, Gynecology, General Medicine, lab and X-ray",,,,,,,,,,,"city power, generators",,,,Conakry,BP 5487,Kaloum,,Kaloum,Tombo Island,9.5171253,-13.6999235,"Route de Niger, Madina Sigle (alternate address: Rue MA 312 Autoroute, Station Total)",,,"French, English, Chinese","http://photos.state.gov/libraries/guinea/231771/PDFs/localclinicshospitalsandhealthproviders.pdf,   http://www.societeguinee.com/en/sectors?sobi2Task=sobi2Details&catid=202&sobi2Id=1734"
