"Country name","Admin level 1",Latitude,Longitude,"Sector (English)","Sector (Arabic)","Organisation URL","Organisation name"
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.harikar.org,Harikar
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.islamic-relief.com,IRW
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,,"KRG- DMC"
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,,KURDS
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.msf.org,"MSF- CH"
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.nrc.no,NRC
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,,"PU- AMI"
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,,PWJ
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.Qandil.org,Qandil
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.savethechildren.net/,"SAVE International"
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.unicef.org,UNICEF
Iraq,Duhok,36.8752,43.0028,"Water & Sanitation",,http://www.unponteper.it,UPP
Jordan,"Mafraq Governorate",32.3213,36.2096,"Camp Management",,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,"Cash Assistance",,http://www.acted.org/,ACTED
Jordan,"Mafraq Governorate",32.3213,36.2096,"Cash Assistance",,,CARE
Jordan,"Mafraq Governorate",32.3213,36.2096,"Cash Assistance",,http://www.rescue.org/,IRC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Cash Assistance",,http://www.mercycorps.org,MercyCorps
Jordan,"Mafraq Governorate",32.3213,36.2096,"Cash Assistance",,http://www.MEDAIR.org,Medair
Jordan,"Mafraq Governorate",32.3213,36.2096,"Cash Assistance",,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://www.kua.fi/en,FCA
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://internationalmedicalcorps.org,IMC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://www.rescue.org/,IRC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://www.mercycorps.org,MercyCorps
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://www.tdh.ch,"TdH - Lausanne"
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,"Child Protection",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Community Services",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Community Services",,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,Coordination,,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,Coordination,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.acted.org/,ACTED
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.iocc.org,IOCC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,,IRD
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.islamic-relief.com,IRW
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,,JEN
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.jordanhealthaid.org/,JHAS
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.lutheranworld.org,LWF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.mercycorps.org,MercyCorps
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.MEDAIR.org,Medair
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.nrc.no/,NRC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Core Relief Items (CRIs)",,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,http://knk.or.jp,"Children without borders-KnK"
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,http://www.kua.fi/en,FCA
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,,IRD
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,http://www.mercycorps.org,MercyCorps
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,,"MoE Jordan"
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,http://www.nrc.no/,NRC
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,http://www.ri.org/index.php,RI
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,http://www.savethechildren.org,SC
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,,UNESCO
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,Education,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Food Security",,http://www.islamic-relief.com,IRW
Jordan,"Mafraq Governorate",32.3213,36.2096,"Food Security",,http://www.lutheranworld.org,LWF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Food Security",,http://www.MEDAIR.org,Medair
Jordan,"Mafraq Governorate",32.3213,36.2096,"Food Security",,http://www.savethechildren.org,SC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Food Security",,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,"Food Security",,http://www.wfp.org,WFP
Jordan,"Mafraq Governorate",32.3213,36.2096,"Gender-Based Violence",,http://www.rescue.org/,IRC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Gender-Based Violence",,,IRD
Jordan,"Mafraq Governorate",32.3213,36.2096,"Gender-Based Violence",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Gender-Based Violence",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Mafraq Governorate",32.3213,36.2096,"Gender-Based Violence",,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,"Gender-Based Violence",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://internationalmedicalcorps.org,IMC
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://www.jordan.iom.int/,IOM
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://www.rescue.org/,IRC
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,,IRD
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://www.jordanhealthaid.org/,JHAS
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://www.medecinsdumonde.org/,MdM
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,,"MoH Jordan"
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://www.savethechildren.org,SC
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,Health,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Mafraq Governorate",32.3213,36.2096,"Mental Health and Psychosocial Support",,http://www.cvt.org/,CVT
Jordan,"Mafraq Governorate",32.3213,36.2096,"Mental Health and Psychosocial Support",,http://internationalmedicalcorps.org,IMC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Mental Health and Psychosocial Support",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Mafraq Governorate",32.3213,36.2096,Nutrition,,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.acted.org/,ACTED
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,,CARE
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://internationalmedicalcorps.org,IMC
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.rescue.org/,IRC
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,,IRD
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.lutheranworld.org,LWF
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.mercycorps.org,MercyCorps
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.tdh.ch,"TdH - Lausanne"
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.unfpa-jordan.org,UNFPA
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Mafraq Governorate",32.3213,36.2096,Protection,,http://www.unwomen.org/,UNWOMEN
Jordan,"Mafraq Governorate",32.3213,36.2096,Registration,,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,"Reproductive Health",,http://www.rescue.org/,IRC
Jordan,"Mafraq Governorate",32.3213,36.2096,"Reproductive Health",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.acted.org/,ACTED
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.adra.org,ADRA
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.jordanhealthaid.org/,JHAS
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.lutheranworld.org,LWF
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.mercycorps.org,MercyCorps
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.MEDAIR.org,Medair
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.nrc.no/,NRC
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,Shelter,,http://www.unops.org,UNOPS
Jordan,"Mafraq Governorate",32.3213,36.2096,"Water & Sanitation",,http://www.acted.org/,ACTED
Jordan,"Mafraq Governorate",32.3213,36.2096,"Water & Sanitation",,,IRD
Jordan,"Mafraq Governorate",32.3213,36.2096,"Water & Sanitation",,,JEN
Jordan,"Mafraq Governorate",32.3213,36.2096,"Water & Sanitation",,http://www.oxfam.org.uk,OXFAM
Jordan,"Mafraq Governorate",32.3213,36.2096,"Water & Sanitation",,http://www.ri.org/index.php,RI
Jordan,"Mafraq Governorate",32.3213,36.2096,"Water & Sanitation",,http://www.unhcr.jo,UNHCR
Jordan,"Mafraq Governorate",32.3213,36.2096,"Water & Sanitation",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Zarqa Governorate",32.0803,36.0599,"Camp Management",,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,"Cash Assistance",,,CARE
Jordan,"Zarqa Governorate",32.0803,36.0599,"Cash Assistance",,http://www.mercycorps.org,MercyCorps
Jordan,"Zarqa Governorate",32.0803,36.0599,"Cash Assistance",,,PU-AMI
Jordan,"Zarqa Governorate",32.0803,36.0599,"Child Protection",,http://internationalmedicalcorps.org,IMC
Jordan,"Zarqa Governorate",32.0803,36.0599,"Child Protection",,http://www.rescue.org/,IRC
Jordan,"Zarqa Governorate",32.0803,36.0599,"Child Protection",,http://www.mercycorps.org,MercyCorps
Jordan,"Zarqa Governorate",32.0803,36.0599,"Child Protection",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Zarqa Governorate",32.0803,36.0599,"Child Protection",,http://www.tdh.ch,"TdH - Lausanne"
Jordan,"Zarqa Governorate",32.0803,36.0599,"Child Protection",,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,"Child Protection",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Zarqa Governorate",32.0803,36.0599,"Community Services",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Zarqa Governorate",32.0803,36.0599,Coordination,,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,"Core Relief Items (CRIs)",,http://www.iocc.org,IOCC
Jordan,"Zarqa Governorate",32.0803,36.0599,"Core Relief Items (CRIs)",,http://www.mercycorps.org,MercyCorps
Jordan,"Zarqa Governorate",32.0803,36.0599,Education,,http://www.kua.fi/en,FCA
Jordan,"Zarqa Governorate",32.0803,36.0599,Education,,,IRD
Jordan,"Zarqa Governorate",32.0803,36.0599,Education,,http://www.mercycorps.org,MercyCorps
Jordan,"Zarqa Governorate",32.0803,36.0599,Education,,http://www.nrc.no/,NRC
Jordan,"Zarqa Governorate",32.0803,36.0599,Education,,http://www.savethechildren.org,SC
Jordan,"Zarqa Governorate",32.0803,36.0599,Education,,,UNESCO
Jordan,"Zarqa Governorate",32.0803,36.0599,Education,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Zarqa Governorate",32.0803,36.0599,"Food Security",,http://www.acted.org/,ACTED
Jordan,"Zarqa Governorate",32.0803,36.0599,"Food Security",,http://www.MEDAIR.org,Medair
Jordan,"Zarqa Governorate",32.0803,36.0599,"Food Security",,http://www.wfp.org,WFP
Jordan,"Zarqa Governorate",32.0803,36.0599,"Gender-Based Violence",,http://internationalmedicalcorps.org,IMC
Jordan,"Zarqa Governorate",32.0803,36.0599,"Gender-Based Violence",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Zarqa Governorate",32.0803,36.0599,"Gender-Based Violence",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Zarqa Governorate",32.0803,36.0599,"Gender-Based Violence",,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,Health,,http://internationalmedicalcorps.org,IMC
Jordan,"Zarqa Governorate",32.0803,36.0599,Health,,,IRD
Jordan,"Zarqa Governorate",32.0803,36.0599,Health,,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Zarqa Governorate",32.0803,36.0599,Health,,http://www.savethechildren.org,SC
Jordan,"Zarqa Governorate",32.0803,36.0599,Health,,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,Health,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Zarqa Governorate",32.0803,36.0599,"Mental Health and Psychosocial Support",,http://www.cvt.org/,CVT
Jordan,"Zarqa Governorate",32.0803,36.0599,"Mental Health and Psychosocial Support",,http://internationalmedicalcorps.org,IMC
Jordan,"Zarqa Governorate",32.0803,36.0599,"Mental Health and Psychosocial Support",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Zarqa Governorate",32.0803,36.0599,Nutrition,,http://www.acted.org/,ACTED
Jordan,"Zarqa Governorate",32.0803,36.0599,Protection,,,CARE
Jordan,"Zarqa Governorate",32.0803,36.0599,Protection,,http://internationalmedicalcorps.org,IMC
Jordan,"Zarqa Governorate",32.0803,36.0599,Protection,,,IRD
Jordan,"Zarqa Governorate",32.0803,36.0599,Protection,,http://www.tdh.ch,"TdH - Lausanne"
Jordan,"Zarqa Governorate",32.0803,36.0599,Protection,,http://www.unfpa-jordan.org,UNFPA
Jordan,"Zarqa Governorate",32.0803,36.0599,Protection,,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,Protection,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Zarqa Governorate",32.0803,36.0599,Registration,,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,"Reproductive Health",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Zarqa Governorate",32.0803,36.0599,Shelter,,http://www.adra.org,ADRA
Jordan,"Zarqa Governorate",32.0803,36.0599,Shelter,,http://www.mercycorps.org,MercyCorps
Jordan,"Zarqa Governorate",32.0803,36.0599,Shelter,,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,"Water & Sanitation",,http://www.acted.org/,ACTED
Jordan,"Zarqa Governorate",32.0803,36.0599,"Water & Sanitation",,,JEN
Jordan,"Zarqa Governorate",32.0803,36.0599,"Water & Sanitation",,http://www.oxfam.org.uk,OXFAM
Jordan,"Zarqa Governorate",32.0803,36.0599,"Water & Sanitation",,http://www.unhcr.jo,UNHCR
Jordan,"Zarqa Governorate",32.0803,36.0599,"Water & Sanitation",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Zarqa Governorate",32.0803,36.0599,"Water & Sanitation",,http://www.wvi.org/syria-crisis,WVI
Lebanon,Bekaa,33.8333,36,"Camp Management",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Child Protection",,,AEC
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.amelinternational.org/,Amel
Lebanon,Bekaa,33.8333,36,"Child Protection",,,Beyond
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.drc.dk,DRC
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://internationalmedicalcorps.org,IMC
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.intersos.org,INTERSOS
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.iom.int,IOM
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.rescue.org,IRC
Lebanon,Bekaa,33.8333,36,"Child Protection",,,MAP
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.mercycorps.org/,MercyCorps
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.sawagroup.org,"SAWA Lebanon"
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.terredeshommes.it,"TdH - It"
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.unicef.org,UNICEF
Lebanon,Bekaa,33.8333,36,"Child Protection",,http://www.wvi.org/,WVI
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.drc.dk,DRC
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.iocc.org,IOCC
Lebanon,Bekaa,33.8333,36,"Community Services",,,LEDA
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.socialaffairs.gov.lb/,MoSA
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.nrc.no,NRC
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.sawagroup.org,"SAWA Lebanon"
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.terredeshommes.it,"TdH - It"
Lebanon,Bekaa,33.8333,36,"Community Services",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Coordination,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Coordination,,http://www.unicef.org,UNICEF
Lebanon,Bekaa,33.8333,36,Coordination,,http://www.wfp.org,WFP
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,,"AJEM Lebanon"
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.avsi.org,AVSI
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,,"Dar El Fatwa"
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.drc.dk,DRC
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,"http://www.gvc-italia.org                ",GVC
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.handicap-international.org/,HI
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.iocc.org,IOCC
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.iom.int,IOM
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,,IR
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.redcross.org.lb,LRC
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.mercycorps.org/,MercyCorps
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.medair.org,Medair
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.nrc.no,NRC
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.oxfam.org/,OXFAM
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,,"Red Cross FR"
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.terredeshommes.it,"TdH - It"
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.unicef.org,UNICEF
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.unrwa.org,UNRWA
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,,"URDA Lebanon"
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,,"Welfare Association"
Lebanon,Bekaa,33.8333,36,"Core Relief Items (CRIs)",,http://www.wvi.org/,WVI
Lebanon,Bekaa,33.8333,36,Education,,http://www.amelinternational.org/,Amel
Lebanon,Bekaa,33.8333,36,Education,,,Beyond
Lebanon,Bekaa,33.8333,36,Education,,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Bekaa,33.8333,36,Education,,,HOOPS
Lebanon,Bekaa,33.8333,36,Education,,http://www.iocc.org,IOCC
Lebanon,Bekaa,33.8333,36,Education,,,IQRAA
Lebanon,Bekaa,33.8333,36,Education,,,JRS
Lebanon,Bekaa,33.8333,36,Education,,,LOST
Lebanon,Bekaa,33.8333,36,Education,,http://www.mouvementsocial.org/,MSL
Lebanon,Bekaa,33.8333,36,Education,,http://www.nrc.no,NRC
Lebanon,Bekaa,33.8333,36,Education,,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,Education,,http://www.sawagroup.org,"SAWA Lebanon"
Lebanon,Bekaa,33.8333,36,Education,,http://www.terredeshommes.it,"TdH - It"
Lebanon,Bekaa,33.8333,36,Education,,"http://www.unesco.org/beirut                ",UNESCO
Lebanon,Bekaa,33.8333,36,Education,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Education,,http://www.unicef.org,UNICEF
Lebanon,Bekaa,33.8333,36,Education,,http://www.unrwa.org,UNRWA
Lebanon,Bekaa,33.8333,36,Education,,,"URDA Lebanon"
Lebanon,Bekaa,33.8333,36,Education,,http://www.wvi.org/,WVI
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.drc.dk,DRC
Lebanon,Bekaa,33.8333,36,"Food Security",,"http://www.gvc-italia.org                ",GVC
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.handicap-international.org/,HI
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.intersos.org,INTERSOS
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.iocc.org,IOCC
Lebanon,Bekaa,33.8333,36,"Food Security",,,LOST
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.redcross.org.lb,LRC
Lebanon,Bekaa,33.8333,36,"Food Security",,,"Red Cross FR"
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.sawagroup.org,"SAWA Lebanon"
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.unrwa.org,UNRWA
Lebanon,Bekaa,33.8333,36,"Food Security",,,"URDA Lebanon"
Lebanon,Bekaa,33.8333,36,"Food Security",,,"Welfare Association"
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.wfp.org,WFP
Lebanon,Bekaa,33.8333,36,"Food Security",,http://www.wvi.org/,WVI
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.abaadmena.org,"ABAAD Lebanon"
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,,AEC
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,,Beyond
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.drc.dk,DRC
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,,"Heartland Alliance"
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://internationalmedicalcorps.org,IMC
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.intersos.org,INTERSOS
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.iom.int,IOM
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,,IRAP
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.rescue.org,IRC
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,,"KAFA Lebanon"
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,,MAP
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.terredeshommes.it,"TdH - It"
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Gender-Based Violence",,http://www.unrwa.org,UNRWA
Lebanon,Bekaa,33.8333,36,Health,,,"AJEM Lebanon"
Lebanon,Bekaa,33.8333,36,Health,,http://www.amelinternational.org/,Amel
Lebanon,Bekaa,33.8333,36,Health,,,AUB
Lebanon,Bekaa,33.8333,36,Health,,,Beyond
Lebanon,Bekaa,33.8333,36,Health,,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Bekaa,33.8333,36,Health,,http://www.fundacionfpsc.org,FPSC
Lebanon,Bekaa,33.8333,36,Health,,http://www.handicap-international.org/,HI
Lebanon,Bekaa,33.8333,36,Health,,,Humedica
Lebanon,Bekaa,33.8333,36,Health,,http://internationalmedicalcorps.org,IMC
Lebanon,Bekaa,33.8333,36,Health,,,Makassed
Lebanon,Bekaa,33.8333,36,Health,,http://www.medecinsdumonde.org/,MdM
Lebanon,Bekaa,33.8333,36,Health,,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,Health,,,"Seraphim Global Lebanon"
Lebanon,Bekaa,33.8333,36,Health,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Health,,http://www.unicef.org,UNICEF
Lebanon,Bekaa,33.8333,36,Health,,http://www.unrwa.org,UNRWA
Lebanon,Bekaa,33.8333,36,Health,,,"URDA Lebanon"
Lebanon,Bekaa,33.8333,36,Health,,http://www.emro.who.int/countries/lbn,WHO
Lebanon,Bekaa,33.8333,36,HIV/AIDS,,,"AJEM Lebanon"
Lebanon,Bekaa,33.8333,36,HIV/AIDS,,http://internationalmedicalcorps.org,IMC
Lebanon,Bekaa,33.8333,36,HIV/AIDS,,http://www.emro.who.int/countries/lbn,WHO
